id,subject_id,subject_label,subject_iri,subject_category,subject_taxon_id,subject_taxon_label,object_id,object_label,object_iri,object_category,object_taxon_id,object_taxon_label,relation_id,relation_label,relation_iri
TTD96,2534,sulindac,,DRUG,,,HGNC:7166,,,,,,CustomRO:TTD,targets,
TTD97,2536,suloctidil,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD98,2544,sunitinib,,DRUG,,,HGNC:8804,,,,,,CustomRO:TTD,targets,
TTD99,2544,sunitinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD100,2544,sunitinib,,DRUG,,,HGNC:3767,,,,,,CustomRO:TTD,targets,
TTD101,2544,sunitinib,,DRUG,,,HGNC:9611,,,,,,CustomRO:TTD,targets,
TTD102,2552,tacrolimus,,DRUG,,,HGNC:18169,,,,,,CustomRO:TTD,targets,
TTD103,2561,tamoxifen,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD104,2600,terfenadine,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD105,2607,testosterone,,DRUG,,,HGNC:10839,,,,,,CustomRO:TTD,targets,
TTD106,2637,thioridazine,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD107,2666,tiludronic acid,,DRUG,,,HGNC:7166,,,,,,CustomRO:TTD,targets,
TTD108,2697,tolcapone,,DRUG,,,HGNC:2228,,,,,,CustomRO:TTD,targets,
TTD109,2787,ubenimex,,DRUG,,,HGNC:7166,,,,,,CustomRO:TTD,targets,
TTD110,2855,zafirlukast,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD111,2868,zoledronic acid,,DRUG,,,HGNC:7166,,,,,,CustomRO:TTD,targets,
TTD112,2868,zoledronic acid,,DRUG,,,HGNC:7176,,,,,,CustomRO:TTD,targets,
TTD113,3032,bithionol,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD114,3187,estriol,,DRUG,,,HGNC:10839,,,,,,CustomRO:TTD,targets,
TTD115,3188,estrone,,DRUG,,,HGNC:10839,,,,,,CustomRO:TTD,targets,
TTD116,3290,oxyquinoline,,DRUG,,,HGNC:7166,,,,,,CustomRO:TTD,targets,
TTD117,3290,oxyquinoline,,DRUG,,,HGNC:2228,,,,,,CustomRO:TTD,targets,
TTD118,3341,mestanolone,,DRUG,,,HGNC:10839,,,,,,CustomRO:TTD,targets,
TTD119,3342,mesterolone,,DRUG,,,HGNC:10839,,,,,,CustomRO:TTD,targets,
TTD120,3356,methyltestosterone,,DRUG,,,HGNC:10839,,,,,,CustomRO:TTD,targets,
TTD121,3508,pyrithione,,DRUG,,,HGNC:6664,,,,,,CustomRO:TTD,targets,
TTD122,3514,quercetin,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD123,3514,quercetin,,DRUG,,,HGNC:7166,,,,,,CustomRO:TTD,targets,
TTD124,3514,quercetin,,DRUG,,,HGNC:9611,,,,,,CustomRO:TTD,targets,
TTD125,3514,quercetin,,DRUG,,,HGNC:7176,,,,,,CustomRO:TTD,targets,
TTD126,3514,quercetin,,DRUG,,,HGNC:3312,,,,,,CustomRO:TTD,targets,
TTD127,3533,ruboxistaurin,,DRUG,,,HGNC:8804,,,,,,CustomRO:TTD,targets,
TTD128,3533,ruboxistaurin,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD129,3601,thiram,,DRUG,,,HGNC:6664,,,,,,CustomRO:TTD,targets,
TTD130,3927,androstanolone,,DRUG,,,HGNC:10839,,,,,,CustomRO:TTD,targets,
TTD131,4063,tirilazad,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD132,4072,ascorbic acid,,DRUG,,,HGNC:8546,,,,,,CustomRO:TTD,targets,
TTD133,4072,ascorbic acid,,DRUG,,,HGNC:9081,,,,,,CustomRO:TTD,targets,
TTD134,4118,pazopanib,,DRUG,,,HGNC:8804,,,,,,CustomRO:TTD,targets,
TTD135,4118,pazopanib,,DRUG,,,HGNC:3767,,,,,,CustomRO:TTD,targets,
TTD136,4138,gentian violet,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD137,4178,vandetanib,,DRUG,,,HGNC:8804,,,,,,CustomRO:TTD,targets,
TTD138,4178,vandetanib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD139,4178,vandetanib,,DRUG,,,HGNC:3767,,,,,,CustomRO:TTD,targets,
TTD140,4187,crizotinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD141,4187,crizotinib,,DRUG,,,HGNC:9611,,,,,,CustomRO:TTD,targets,
TTD142,4189,hydroxyprogesterone caproate,,DRUG,,,HGNC:10839,,,,,,CustomRO:TTD,targets,
TTD143,4209,prazosin,,DRUG,,,HGNC:7176,,,,,,CustomRO:TTD,targets,
TTD144,4225,axitinib,,DRUG,,,HGNC:8804,,,,,,CustomRO:TTD,targets,
TTD145,4225,axitinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD146,4225,axitinib,,DRUG,,,HGNC:3767,,,,,,CustomRO:TTD,targets,
TTD147,4318,afatinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD148,4344,zinc chloride,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD149,4359,bosutinib,,DRUG,,,HGNC:8804,,,,,,CustomRO:TTD,targets,
TTD150,4359,bosutinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD151,4359,bosutinib,,DRUG,,,HGNC:9611,,,,,,CustomRO:TTD,targets,
TTD152,4392,cisplatin,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD153,4425,colistin,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD154,4654,regorafenib,,DRUG,,,HGNC:8804,,,,,,CustomRO:TTD,targets,
TTD155,4654,regorafenib,,DRUG,,,MGI:95561,,,,,,CustomRO:TTD,targets,
TTD158,4706,sodium aurothiomalate,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD159,4715,cabozantinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD160,4715,cabozantinib,,DRUG,,,HGNC:3767,,,,,,CustomRO:TTD,targets,
TTD162,4716,ponatinib,,DRUG,,,HGNC:8804,,,,,,CustomRO:TTD,targets,
TTD163,4757,dimethyl fumarate,,DRUG,,,HGNC:23177,,,,,,CustomRO:TTD,targets,
TTD164,4810,ibrutinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD165,4866,ceritinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD166,4903,nintedanib,,DRUG,,,HGNC:8804,,,,,,CustomRO:TTD,targets,
TTD167,4903,nintedanib,,DRUG,,,HGNC:9611,,,,,,CustomRO:TTD,targets,
TTD168,4903,nintedanib,,DRUG,,,HGNC:3767,,,,,,CustomRO:TTD,targets,
TTD169,4942,lenvatinib,,DRUG,,,HGNC:8804,,,,,,CustomRO:TTD,targets,
TTD170,4942,lenvatinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD171,4942,lenvatinib,,DRUG,,,HGNC:3767,,,,,,CustomRO:TTD,targets,
TTD172,4954,cetuximab,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD173,4955,panitumumab,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD174,4977,siltuximab,,DRUG,,,HGNC:6018,,,,,,CustomRO:TTD,targets,
TTD175,5062,osimertinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD176,5071,necitumumab,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD177,5118,chromic chloride,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD178,5143,opicapone,,DRUG,,,MGI:88470,,,,,,CustomRO:TTD,targets,
TTD179,5143,opicapone,,DRUG,,,HGNC:2228,,,,,,CustomRO:TTD,targets,
TTD180,5209,icotinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD181,5210,olmutinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD182,5231,midostaurin,,DRUG,,,HGNC:8804,,,,,,CustomRO:TTD,targets,
TTD183,5231,midostaurin,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD184,5231,midostaurin,,DRUG,,,HGNC:3767,,,,,,CustomRO:TTD,targets,
TTD185,5233,brigatinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD186,5252,neratinib,,DRUG,,,HGNC:9611,,,,,,CustomRO:TTD,targets,
TTD187,5252,neratinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD188,5258,tivozanib,,DRUG,,,HGNC:8804,,,,,,CustomRO:TTD,targets,
TTD189,5258,tivozanib,,DRUG,,,HGNC:3767,,,,,,CustomRO:TTD,targets,
TTD190,5297,dacomitinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD191,5302,lorlatinib,,DRUG,,,HGNC:9611,,,,,,CustomRO:TTD,targets,
TTD192,5308,caplacizumab,,DRUG,,,HGNC:12726,,,,,,CustomRO:TTD,targets,
TTD193,5341,quizartinib,,DRUG,,,HGNC:8804,,,,,,CustomRO:TTD,targets,
TTD194,5341,quizartinib,,DRUG,,,HGNC:3767,,,,,,CustomRO:TTD,targets,
TTD195,5345,entrectinib,,DRUG,,,HGNC:9611,,,,,,CustomRO:TTD,targets,
TTD196,5347,fedratinib,,DRUG,,,HGNC:8804,,,,,,CustomRO:TTD,targets,
TTD197,5347,fedratinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD198,5347,fedratinib,,DRUG,,,HGNC:3767,,,,,,CustomRO:TTD,targets,
TTD199,5347,fedratinib,,DRUG,,,HGNC:9611,,,,,,CustomRO:TTD,targets,
TTD200,5388,selumetinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD201,5389,tucatinib,,DRUG,,,HGNC:3236,,,,,,CustomRO:TTD,targets,
TTD202,5394,ripretinib,,DRUG,,,HGNC:8804,,,,,,CustomRO:TTD,targets,
TTD203,5412,pralsetinib,,DRUG,,,HGNC:8804,,,,,,CustomRO:TTD,targets,
TTD204,5419,filgotinib,,DRUG,,,HGNC:3767,,,,,,CustomRO:TTD,targets,
TTD206,5459,infigratinib,,DRUG,,,HGNC:3767,,,,,,CustomRO:TTD,targets,
