id,subject_id,subject_label,subject_iri,subject_category,subject_taxon_id,subject_taxon_label,object_id,object_label,object_iri,object_category,object_taxon_id,object_taxon_label,relation_id,relation_label,relation_iri
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
258f8c26197a254a3bf498fd6b9b08c2,785,dasatinib,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
80a75ac3299f3fd5192f2e05d2c67014,P08253,72 kDa type IV collagenase,,gene product,,,HGNC:7166,,,,,,CustomRO:TTD1,is product of,
2f6c597e847a25abaebfdac23d5e3bce,786,daunorubicin,,drug,,,P08253,72 kDa type IV collagenase,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
800a1a997e967904f6ce0b863c528c9e,795,prasterone,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
63ebbbb70cee966e93d94fa28d73641f,818,desogestrel,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
1694c4650294e45e597a9b9a97c28f41,820,desoxycortone,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
04b189b6c5da90fd23b57b1aec179407,P05112,Interleukin-4,,gene product,,,HGNC:6014,,,,,,CustomRO:TTD1,is product of,
ddf12e48d7aed137ac1cb506634b9f49,824,dexamethasone,,drug,,,P05112,Interleukin-4,,gene product,,,CustomRO:TTD2,targets,
6aaeb10d20780a87af9dfd4cb445161e,P28300,Protein-lysine 6-oxidase,,gene product,,,HGNC:6664,,,,,,CustomRO:TTD1,is product of,
b6b16d9bd8f4da87cbccaea2addc6c52,928,disulfiram,,drug,,,P28300,Protein-lysine 6-oxidase,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
360f8e98d813299ccee529335dd35b21,937,dobutamine,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
03083aa32ed402b9921770666141a188,P21964,Catechol O-methyltransferase,,gene product,,,HGNC:2228,,,,,,CustomRO:TTD1,is product of,
1989df344acad3ad58a62afd5d27d81e,937,dobutamine,,drug,,,P21964,Catechol O-methyltransferase,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
e33d805237380afea2e4988bdfeaca9a,939,docetaxel,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
80a75ac3299f3fd5192f2e05d2c67014,P08253,72 kDa type IV collagenase,,gene product,,,HGNC:7166,,,,,,CustomRO:TTD1,is product of,
90afc9b969c12b78a4a07ee0cea3e0bc,960,doxorubicin,,drug,,,P08253,72 kDa type IV collagenase,,gene product,,,CustomRO:TTD2,targets,
80a75ac3299f3fd5192f2e05d2c67014,P08253,72 kDa type IV collagenase,,gene product,,,HGNC:7166,,,,,,CustomRO:TTD1,is product of,
0967b55a853a9c7214a95931d027466a,961,doxycycline,,drug,,,P08253,72 kDa type IV collagenase,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
5d89ceb7601e6b2aa8daf0e6cce26811,977,ebastine,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
6c3752913d5d18a0ecb004ec9825ad11,983,econazole,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
f3ab682ddab23b0076ca4666d9128ad6,P14780,Matrix metalloproteinase-9,,gene product,,,HGNC:7176,,,,,,CustomRO:TTD1,is product of,
720362d1a3ea53782fa0e38e151b0f8a,983,econazole,,drug,,,P14780,Matrix metalloproteinase-9,,gene product,,,CustomRO:TTD2,targets,
03083aa32ed402b9921770666141a188,P21964,Catechol O-methyltransferase,,gene product,,,HGNC:2228,,,,,,CustomRO:TTD1,is product of,
939e6b250496e9c0c03802f395c63312,1018,entacapone,,drug,,,P21964,Catechol O-methyltransferase,,gene product,,,CustomRO:TTD2,targets,
a604d8f9e1f62c3326bc3407bbf57ba2,P09619,Platelet-derived growth factor receptor beta,,gene product,,,HGNC:8804,,,,,,CustomRO:TTD1,is product of,
83b122bf007b470d0832650bf9976fd5,1045,erlotinib,,drug,,,P09619,Platelet-derived growth factor receptor beta,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
36aea579c7eca66888951d1578bbe9fd,1045,erlotinib,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
98e073e5924ba6e6942b43f0c683be88,P35916,Vascular endothelial growth factor receptor 3,,gene product,,,HGNC:3767,,,,,,CustomRO:TTD1,is product of,
7986df7af9f131fbaf5f95cd95afdfc5,1045,erlotinib,,drug,,,P35916,Vascular endothelial growth factor receptor 3,,gene product,,,CustomRO:TTD2,targets,
03f6016fe7a7635afaa936627b7ee05d,Q05397,Focal adhesion kinase 1,,gene product,,,HGNC:9611,,,,,,CustomRO:TTD1,is product of,
1f007e50bcabef4fcbe451739999bac5,1045,erlotinib,,drug,,,Q05397,Focal adhesion kinase 1,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
3acf8853ddd2531c25b05671b6a702ad,1057,estradiol,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
c72426559cd4d24e242f9e5b018e0203,1058,estradiol benzoate,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
eb6c6a66b5e795edaf412956eef21ebc,1067,estriol succinate,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
2461954d190e4023e510979d5d935538,1082,ethinylestradiol,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
6305fb0e0724729e89ef4cbe05ac86a4,1084,ethisterone,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
1f26181196625c404f79c4223f977bae,1110,etonogestrel,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
03083aa32ed402b9921770666141a188,P21964,Catechol O-methyltransferase,,gene product,,,HGNC:2228,,,,,,CustomRO:TTD1,is product of,
a0ee1c81fb84b509f875dc073e559258,1180,flopropione,,drug,,,P21964,Catechol O-methyltransferase,,gene product,,,CustomRO:TTD2,targets,
f3ab682ddab23b0076ca4666d9128ad6,P14780,Matrix metalloproteinase-9,,gene product,,,HGNC:7176,,,,,,CustomRO:TTD1,is product of,
03e2b56b0c3e80e3e37397ad2aec675e,1183,floxacillin,,drug,,,P14780,Matrix metalloproteinase-9,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
61dd7738aa0f09fb24a8298a0ddf016b,1212,fluphenazine,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
7e18ee6e4280cb3b1e1fa7d4dcd177b7,1282,gefitinib,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
fee8b35af29f09af19ae02a3ae6a4e22,1292,gestrinone,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
715280e8abcffdfb7b70b06ec9c3a7e9,1364,hexachlorophene,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
7d1ab9f87e8725fb57c9de4d87c2e6f9,1388,hydrocortisone,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
a604d8f9e1f62c3326bc3407bbf57ba2,P09619,Platelet-derived growth factor receptor beta,,gene product,,,HGNC:8804,,,,,,CustomRO:TTD1,is product of,
08f8a4e08dd087d00e1607ca1d5735aa,1423,imatinib,,drug,,,P09619,Platelet-derived growth factor receptor beta,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
5e95d9a7bd78c77a2c0342781b2a0938,1423,imatinib,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
289f744a8143dd914132e500f8068cf4,1457,diiodohydroxyquinoline,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
a604d8f9e1f62c3326bc3407bbf57ba2,P09619,Platelet-derived growth factor receptor beta,,gene product,,,HGNC:8804,,,,,,CustomRO:TTD1,is product of,
ee16be3a5002a1c7b9bd5d95388092b3,1548,lapatinib,,drug,,,P09619,Platelet-derived growth factor receptor beta,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
73d53499611e2df77c935a1197579407,1548,lapatinib,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
c530f4a2e8d8df7d52fc968e168909c4,1567,levodopa,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
865d99a1dbb12bcf7da97043c74d204c,1572,levonorgestrel,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
11bd06ea6e1b8549cb93eeb09484ffa2,Q9HCN6,Platelet glycoprotein VI,,gene product,,,HGNC:14388,,,,,,CustomRO:TTD1,is product of,
0e1d4fd7bdce53a9a90031acf81261a9,1610,losartan,,drug,,,Q9HCN6,Platelet glycoprotein VI,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
7b376efe38d87275838734123385b4fe,1659,medroxyprogesterone,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
7ccfc43bcc12cfe20b15d74e0343e30c,1762,methyldopa,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
9afbe0baf1bdef011baa246df0940303,1800,miconazole,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
346cb7f4683afd790ca28ed1409fe0c5,1821,mitoxantrone,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
961e51841b4a81ae7572e93fa36db942,1836,montelukast,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
eff89f9cd14b26fccbb337df925fd834,1879,nandrolone,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
ec359cc57ef3b302c6bc4bbd56dfe1e1,1881,nandrolone decanoate,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
595bdc3a2da5633a5bc6f7622199e348,1893,nelfinavir,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
8be344bf6faeec70bed64c14060bd64b,1912,niclosamide,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
a604d8f9e1f62c3326bc3407bbf57ba2,P09619,Platelet-derived growth factor receptor beta,,gene product,,,HGNC:8804,,,,,,CustomRO:TTD1,is product of,
37f58021e8d6970c8aef8155b1f955b5,1932,nilotinib,,drug,,,P09619,Platelet-derived growth factor receptor beta,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
72e744355451ce17721156715ca3f467,1962,norethisterone,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
7f57988a73df174de09fd74d12660861,1963,norethindrone acetate,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
1a5f3d746495674e993b1d0a820777d9,P00533,Epidermal growth factor receptor,,gene product,,,HGNC:3236,,,,,,CustomRO:TTD1,is product of,
52e4d36082750f3139d921a141d61ffe,2106,perhexiline,,drug,,,P00533,Epidermal growth factor receptor,,gene product,,,CustomRO:TTD2,targets,
9127c72dad3b6538be16177de81617d0,P05231,Interleukin-6,,gene product,,,HGNC:6018,,,,,,CustomRO:TTD1,is product of,
134d07c49d6eaad3ad876d6eb0511ba7,2245,prednisolone,,drug,,,P05231,Interleukin-6,,gene product,,,CustomRO:TTD2,targets,
9127c72dad3b6538be16177de81617d0,P05231,Interleukin-6,,gene product,,,HGNC:6018,,,,,,CustomRO:TTD1,is product of,
4d679751bfb71d608621eba48e8c8185,2251,prednisolone tebutate,,drug,,,P05231,Interleukin-6,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
5233cd852c3fb35b80dd5f7f1a9f7828,2256,pregnenolone succinate,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
6b68c6fba497f1002f61624427bcced9,P04278,Sex hormone-binding globulin,,gene product,,,HGNC:10839,,,,,,CustomRO:TTD1,is product of,
e0d69cad2896554a89029691e3f2b5e1,2279,progesterone,,drug,,,P04278,Sex hormone-binding globulin,,gene product,,,CustomRO:TTD2,targets,
9127c72dad3b6538be16177de81617d0,P05231,Interleukin-6,,gene product,,,HGNC:6018,,,,,,CustomRO:TTD1,is product of,
3d546972cb7c28abc0f8fb8908383134,2351,raloxifene,,drug,,,P05231,Interleukin-6,,gene product,,,CustomRO:TTD2,targets,
f3ab682ddab23b0076ca4666d9128ad6,P14780,Matrix metalloproteinase-9,,gene product,,,HGNC:7176,,,,,,CustomRO:TTD1,is product of,
60f530fcbb87703618e17c4ecb5d542c,2428,secobarbital,,drug,,,P14780,Matrix metalloproteinase-9,,gene product,,,CustomRO:TTD2,targets,
